id,URL noticia,C1x1FechaPeriodico,Eps_relacionados,sección,Día,versión,serie,concordancia_semantica_en_búsqueda,titulo,estados_referidos,autores,imagen_principal,info_publicacion,Referencias Ayotzinapa,Referencias Reforma educativa,Referencias Peña Nieto,Referencias Campesinos,Referencias CNTE,Referencias relevantes Ayotzinapa,Referencias relevantes Reforma educativa
N_134,http://www.jornada.unam.mx/2013/11/19/estados/031n1est,19/11/2013,1,estados,Martes,Web,,movilización | lanzamiento_proyectiles | mitin | manifestación | marcha,Se oponen a la privatización del servicio de agua potable en Puebla. ,Puebla | ,Martín Hernández Alcantara. ,http://www.jornada.com.mx//2013/11/19/fotos/031n1est-1.jpg,"Martes 19 de noviembre de 2013, p. 31. ",0,0,0,0,0,0,0
N_135,http://www.jornada.unam.mx/2013/11/21/politica/016n1pol,21/11/2013,1,politica,Jueves,Web,,plantón | movilización | mitin | manifestación | marcha,Miles de trabajadores recuerdan el inicio de la Revolución; reprochan olvido de la gesta. ,Chiapas | Ciudad de México | Veracruz | ,Patricia Muñoz Ríos. ,http://www.jornada.com.mx//2013/11/21/fotos/016n1pol-1.jpg,"Jueves 21 de noviembre de 2013, p. 16. ",0,0,1,0,1,0,0
N_136,http://www.jornada.unam.mx/2013/11/22/politica/020n1pol,22/11/2013,1,politica,Viernes,Web,,mitin | en_demanda | marcha,Analizarán SG y CNTE pliego de demandas de veracruzanos. ,Veracruz | ,Laura Poy y Fabiola Martínez. ,,"Viernes 22 de noviembre de 2013, p. 20. ",0,1,0,0,1,0,0
N_137,http://www.jornada.unam.mx/2013/11/23/politica/010n2pol,23/11/2013,1,politica,Sábado,Web,,plantón | mitin,Profesores de Chiapas reiniciarán clases el lunes. ,Chiapas | ,"Elio Henríquez, Jorge A. Pérez Alfonso y Javier Valdez Cárdenas. ",,"Sábado 23 de noviembre de 2013, p. 10. ",0,1,0,0,1,0,0
N_138,http://www.jornada.unam.mx/2013/12/02/politica/002n1pol,02/12/2013,1,politica,Lunes,Web,Protesta contra la Reforma Energética. ,mitin | movilización,Pide AMLO cercar el Senado para evitar la privatización del petróleo. ,Estado de México | ,Enrique Méndez y Alma Muñoz. ,http://www.jornada.com.mx//2013/12/02/fotos/002n1pol-1.jpg,"Lunes 2 de diciembre de 2013, p. 2. ",0,0,1,0,0,0,0
N_138,http://www.jornada.unam.mx/2013/12/02/politica/012n2pol,02/12/2013,1,politica,Lunes,Web,,manifestación | huelga de hambre | lanzamiento_proyectiles | movilización | marcha | mitin,"Sin incidentes graves, la movilización contra el primer año de gobierno de Peña. ",,Emir Olivares Alonso. ,,"Lunes 2 de diciembre de 2013, p. 12. ",0,0,1,0,0,0,0
N_139,http://www.jornada.unam.mx/2013/12/02/politica/012n3pol,02/12/2013,1,politica,Lunes,Web,,protesta | manifestación | marcha,Marchan contra Peña y reforma energética. ,Chihuahua | Hidalgo | Oaxaca | Tamaulipas | ,"Jorge A. Pérez Alfonso, Miroslava Breach,Carlos Figueroa y Armando Cruz, corresponsales",,"Lunes 2 de diciembre de 2013, p. 12. ",0,1,1,0,1,0,0
N_140,http://www.jornada.unam.mx/2013/12/03/politica/014n1pol,03/12/2013,1,politica,Martes,Web,,mitin | plantón | marcha,Gobernación instalará mesa de diálogo en Veracruz con maestros de la CNTE. ,Veracruz | ,"Karina Avilés, Laura Poy y Ciro Pérez. ",http://www.jornada.com.mx//2013/12/03/fotos/014n1pol-1.jpg,"Martes 3 de diciembre de 2013, p. 14. ",0,1,0,0,1,0,0
N_141,http://www.jornada.unam.mx/2013/12/06/politica/016n2pol,06/12/2013,1,politica,Viernes,Web,,mitin | movilización | en_demanda | bloqueo,"Estar alertas ante posible albazo en el plan energético, pide el hijo de AMLO. ",Estado de México | Veracruz | ,Georgina Saldierna y Alma E. Muñoz. ,,"Viernes 6 de diciembre de 2013, p. 16. ",0,0,0,0,1,0,0
N_142,http://www.jornada.unam.mx/2013/12/06/sociedad/046n3soc,06/12/2013,1,sociedad,Viernes,Web,,plantón | manifestación,Maestro exigen a alcalde pida exhorto a Congreso que deroge enmienda. ,Aguascalientes | ,Claudio Bañuelos. ,,"Viernes 6 de diciembre de 2013, p. 46. ",0,1,0,0,0,0,0
N_143,http://www.jornada.unam.mx/2013/12/12/politica/017n1pol,12/12/2013,1,politica,Jueves,Web,,marcha | caravana,Fraile defensor de migrantes acusa al obispo de Cuautitlán de ser xenófobo. ,Estado de México | Tabasco | Veracruz | Jalisco | ,Blanche Petrich. ,http://www.jornada.com.mx//2013/12/12/fotos/017n1pol-1.jpg,"Jueves 12 de diciembre de 2013, p. 17. ",0,0,1,0,0,0,0
N_144,http://www.jornada.unam.mx/2013/12/14/politica/011n1pol,14/12/2013,1,politica,Sábado,Web,,movilización | protesta | marcha,Rechazan maestros disidentes diálogo con funcionarios menores de SG y Edomex. ,Estado de México | ,Laura Poy Solano. ,http://www.jornada.com.mx//2013/12/14/fotos/011n1pol-1.jpg,"Sábado 14 de diciembre de 2013, p. 11. ",0,1,0,0,1,0,0
N_145,http://www.jornada.unam.mx/2013/12/16/politica/005n1pol,16/12/2013,1,politica,Lunes,Web,,manifestación | bloqueo,"Con la aprobación hoy en San Luis Potosí, el Ejecutivo publicará la reforma energética. ",San Luis Potosí | ,De los corresponsales. ,http://www.jornada.com.mx//2013/12/16/fotos/005n1pol-1.jpg,"Lunes 16 de diciembre de 2013, p. 5. ",0,0,0,0,0,0,0
N_146,http://www.jornada.unam.mx/2013/12/17/politica/005n1pol,17/12/2013,1,politica,Martes,Web,,protesta | manifestación | plantón | toma_de_edificios/casetas | bloqueo,"Aun sin quórum, el Congreso de San Luis Potosí avaló la reforma energética. ",San Luis Potosí | ,De los corresponsales. ,,"Martes 17 de diciembre de 2013, p. 5. ",0,0,0,0,1,0,0
N_147,http://www.jornada.unam.mx/2013/12/26/politica/010n2pol,26/12/2013,1,politica,Jueves,Web,,plantón | campamento,"Decenas de maestros celebran Navidad en el campamento, lejos de su hogar. ",Guerrero | Jalisco | Michoacán | Nuevo León | Oaxaca | Puebla | Querétaro | Quintana Roo | Veracruz | Zacatecas | ,Emir Olivares Alonso. ,http://www.jornada.com.mx//2013/12/26/fotos/010n2pol-1.jpg,"Jueves 26 de diciembre de 2013, p. 10. ",0,1,0,0,1,0,1
N_148,http://www.jornada.unam.mx/2014/01/03/politica/002n1pol,03/01/2014,1,politica,Viernes,Web,"TLCAN, dos décadas. ",plantón | manifestación | movilización | en_demanda,Cierran cruce fronterizo en protesta por el pacto. ,,"Rubén Villalpando, Miroslava Breach y Matilde Pérez. ",http://www.jornada.com.mx//2014/01/03/fotos/002n1pol-1.jpg,"Viernes 3 de enero de 2014, p. 2. ",0,0,0,1,0,0,0
N_149,http://www.jornada.unam.mx/2014/01/18/capital/027n2cap,18/01/2014,1,capital,Sábado,Web,,manifestación,Activistas forman un comité para lograr la liberación de Yakiri Rubí. ,,Josefina Quintero M.. ,http://www.jornada.com.mx//2014/01/18/fotos/027n2cap-1.jpg,"Sábado 18 de enero de 2014, p. 27. ",0,0,0,0,0,0,0
N_150,http://www.jornada.unam.mx/2014/01/18/politica/009n2pol,18/01/2014,1,politica,Sábado,Web,,plantón | movilización | en_demanda | marcha,"La lucha y el plantón nacional continuarán, advierten a la autoridad. ",Chiapas | Guerrero | Estado de México | Michoacán | Oaxaca | Veracruz | ,Laura Poy Solano. ,,"Sábado 18 de enero de 2014, p. 9. ",0,1,0,0,1,0,1
N_151,http://www.jornada.unam.mx/2014/01/27/estados/038n1est,27/01/2014,1,estados,Lunes,Web,,plantón | en_demanda | bloqueo,Desalojan a campesinos de terreno de minera en Mazapil; 7 lesionados. ,Zacatecas | ,Alfredo Valadez Rodríguez. ,http://www.jornada.com.mx//2014/01/27/fotos/038n1est-1.jpg,"Lunes 27 de enero de 2014, p. 38. ",0,0,0,1,0,0,0
N_152,http://www.jornada.unam.mx/2014/02/01/politica/014n2pol,01/02/2014,1,politica,Sábado,Web,,mitin | manifestación | marcha,Exigen campesinos más apoyo a los minifundios. ,Chiapas | Ciudad de México | Michoacán | Oaxaca | Puebla | ,Matilde Pérez U.. ,,"Sábado 1º de febrero de 2014, p. 14. ",0,0,0,1,0,0,0
N_153,http://www.jornada.unam.mx/2014/02/01/politica/014n4pol,01/02/2014,1,politica,Sábado,Web,,marcha,"Marchan SME, CNTE y tranviarios. ",,Carolina Gómez Mena. ,,"Sábado 1º de febrero de 2014, p. 14. ",0,0,0,0,1,0,0
N_154,http://www.jornada.unam.mx/2014/02/03/politica/011n2pol,03/02/2014,1,politica,Lunes,Web,,manifestación | marcha,"Marcha y homenaje al profesor Misael Núñez Acosta, asesinado hace 33 años. ",Chihuahua | Durango | Sonora | ,Javier Salinas Cesáreo. ,,"Lunes 3 de febrero de 2014, p. 11. ",0,0,0,0,1,0,0
N_155,http://www.jornada.unam.mx/2014/02/05/estados/034n1est,05/02/2014,1,estados,Miércoles,Web,,plantón | manifestación | bloqueo | toma_de_edificios/casetas | marcha,Marchan 4 mil maestros en Saltillo; piden mejoras salariales y remoción de líderes. ,Coahuila | ,"Leopoldo Ramos, Jorge A. Pérez, Mariana Chávez y Juan C. Flores. ",http://www.jornada.com.mx//2014/02/05/fotos/034n1est-1.jpg,"Miércoles 5 de febrero de 2014, p. 34. ",0,0,0,0,1,0,0
N_156,http://www.jornada.unam.mx/2014/02/13/estados/034n1est,13/02/2014,1,estados,Jueves,Web,,en_demanda | bloqueo,Reclaman en Zacatecas subsidios del Procampo. ,Zacatecas | ,Alfredo Valadez Rodríguez. ,,"Jueves 13 de febrero de 2014, p. 34. ",0,0,0,1,0,0,0
N_157,http://www.jornada.unam.mx/2014/02/16/estados/025n1est,16/02/2014,1,estados,Domingo,Web,,manifestación | marcha,Se manifiestan 11 mil sindicalizados en Nayarit; exigen pagos atrasados. ,Nayarit | ,Myriam Navarro. ,http://www.jornada.com.mx//2014/02/16/fotos/025n1est-1.jpg,"Domingo 16 de febrero de 2014, p. 25. ",0,0,0,0,0,0,0
N_158,http://www.jornada.unam.mx/2014/03/07/estados/036n2est,07/03/2014,1,estados,Viernes,Web,,marcha | huelga,Piden a diputados mediar en la huelga de la Unison. ,Sonora | ,Ulises Gutiérrez Ruelas y Mariana Chávez. ,,"Viernes 7 de marzo de 2014, p. 36. ",0,0,0,0,0,0,0
N_159,http://www.jornada.unam.mx/2014/03/11/sociedad/037n2soc,11/03/2014,1,sociedad,Martes,Web,,movilización | toma_de_edificios/casetas | bloqueo,Acuerdan en Oaxaca celebrar foros para una ley estatal de instrucción. ,Oaxaca | ,De los corresponsales. ,,"Martes 11 de marzo de 2014, p. 37. ",0,1,0,0,0,0,1
N_160,http://www.jornada.unam.mx/2014/03/12/sociedad/037n1soc,12/03/2014,1,sociedad,Miércoles,Web,,toma_de_edificios/casetas | paro de labores | manifestación | bloqueo,Bloqueos y protestas en tres estados contra armonización de leyes locales de educación. ,Oaxaca | ,De los corresponsales. ,http://www.jornada.com.mx//2014/03/12/fotos/037n1soc-1.jpg,"Miércoles 12 de marzo de 2014, p. 37. ",0,1,0,0,1,0,0
N_161,http://www.jornada.unam.mx/2014/03/13/sociedad/041n3soc,13/03/2014,2,sociedad,Jueves,Web,,plantón | manifestación | toma_de_edificios/casetas | bloqueo | protesta | paro de labores,Toma de casetas y protestas en varios estados por la reforma. ,Guerrero | ,De los corresponsales. ,http://www.jornada.com.mx//2014/03/13/fotos/041n3soc-1.jpg,"Jueves 13 de marzo de 2014, p. 41. ",0,1,0,0,0,0,1
N_162,http://www.jornada.unam.mx/2014/03/19/politica/004n2pol,19/03/2014,1,politica,Miércoles,Web,La expropiación petrolera. ,mitin | movilización | marcha,Sindicatos y ONG exigen ¡consulta!. ,Michoacán | ,Patricia Muñoz y Laura Poy. ,,"Miércoles 19 de marzo de 2014, p. 4. ",0,0,0,0,1,0,0
N_163,http://www.jornada.unam.mx/2014/03/19/politica/005n3pol,19/03/2014,4,politica,Miércoles,Web,La expropiación petrolera. ,movilización | manifestación | marcha,Protestas en al menos 14 estados. ,Aguascalientes | Baja California | Chiapas | Durango | Guanajuato | Guerrero | Jalisco | Michoacán | Nayarit | Sinaloa | Sonora | Yucatán | ,De los corresponsales. ,,"Miércoles 19 de marzo de 2014, p. 5. ",0,0,1,0,1,0,0
N_164,http://www.jornada.unam.mx/2014/03/22/estados/027n1est,22/03/2014,1,estados,Sábado,Web,,movilización | manifestación | bloqueo,Maestros y normalistas bloquean cinco horas la Autopista del Sol. ,Guerrero | ,Sergio Ocampo Arista. ,http://www.jornada.com.mx//2014/03/22/fotos/027n1est-1.jpg,"Sábado 22 de marzo de 2014, p. 27. ",0,1,1,0,0,0,1
N_165,http://www.jornada.unam.mx/2014/04/01/estados/025n1est,01/04/2014,11,estados,Martes,Web,,protesta | toma_de_edificios/casetas | bloqueo,Labriegos toman oficinas de CFE y casetas en Chihuahua. ,Chihuahua | ,Miroslava Breach y Rubén Villalpando. ,http://www.jornada.com.mx//2014/04/01/fotos/025n1est-1.jpg,"Martes 1º de abril de 2014, p. 25. ",0,0,0,1,0,0,0
N_166,http://www.jornada.unam.mx/2014/04/08/politica/015n2pol,08/04/2014,1,politica,Martes,Web,,,Piden acceso a programas para el campo. ,Ciudad de México | ,Matilde Pérez U.. ,,"Martes 8 de abril de 2014, p. 15. ",0,0,0,1,0,0,0
N_167,http://www.jornada.unam.mx/2014/04/11/estados/034n1est,11/04/2014,2,estados,Viernes,Web,,plantón | manifestación | bloqueo | marcha | en_demanda | caravana,"En el aniversario luctuoso de Zapata, repudio a las reformas de Peña Nieto. ",Veracruz | ,De los corresponsales. ,http://www.jornada.com.mx//2014/04/11/fotos/034n1est-1.jpg,"Viernes 11 de abril de 2014, p. 34. ",0,0,1,1,0,0,0
N_168,http://www.jornada.unam.mx/2014/04/11/politica/020n1pol,11/04/2014,1,politica,Viernes,Web,,movilización | bloqueo | manifestación | marcha,"Peña busca entregar a trasnacionales lo que queda del campo, denuncian grupos sociales. ",Ciudad de México | ,Fernando Camacho Servín. ,http://www.jornada.com.mx//2014/04/11/fotos/020n1pol-1.jpg,"Viernes 11 de abril de 2014, p. 20. ",0,0,1,0,0,0,0
N_169,http://www.jornada.unam.mx/2014/04/30/politica/023n1pol,30/04/2014,1,politica,Miércoles,Web,,plantón | huelga de hambre | marcha | mitin | en_demanda | caravana,"Con plantón y huelga de hambre en la PGR, ONG exige captura de asesinos de activistas. ",Oaxaca | ,Gustavo Castillo y Fernando Camacho. ,http://www.jornada.com.mx//2014/04/30/fotos/023n1pol-1.jpg,"Miércoles 30 de abril de 2014, p. 23. ",0,0,0,0,0,0,0
N_170,http://www.jornada.unam.mx/2014/05/02/politica/002n1pol,02/05/2014,2,politica,Viernes,Web,Día del Trabajador. ,manifestación | toma_de_edificios/casetas | lanzamiento_proyectiles | movilización | marcha | mitin | en_demanda,Rechazo a reformas. ,,Patricia Muñoz y Matilde Pérez U.. ,http://www.jornada.com.mx//2014/05/02/fotos/002n1pol-1.jpg,"Viernes 2 de mayo de 2014, p. 2. ",0,0,1,0,0,0,0
N_171,http://www.jornada.unam.mx/2014/05/04/estados/024n2est,04/05/2014,1,estados,Domingo,Web,,plantón,Plantón de docentes frente al penal Molino de Rosas; exigen liberar a maestro mexiquense. ,Guerrero | Estado de México | ,René Ramón. ,,"Domingo 4 de mayo de 2014, p. 24. ",0,0,0,0,1,0,0
N_172,http://www.jornada.unam.mx/2014/05/13/estados/030n1est,13/05/2014,4,estados,Martes,Web,,marcha | lanzamiento_proyectiles | manifestación | en_demanda | bloqueo,Agricultores bloquean paso a trenes de carga y pasajeros en Chihuahua. ,Chihuahua | ,Miroslava Breach y Rubén Villalpando. ,http://www.jornada.com.mx//2014/05/13/fotos/030n1est-1.jpg,"Martes 13 de mayo de 2014, p. 30. ",0,0,0,1,0,0,0
N_173,http://www.jornada.unam.mx/2014/05/14/politica/021n2pol,14/05/2014,1,politica,Miércoles,Web,,plantón | caravana | en_demanda | huelga de hambre,Piden ONG intervención de la ONU para resolver asesinato de Cariño y Jaakkola. ,Ciudad de México | Oaxaca | ,Matilde Pérez U.. ,,"Miércoles 14 de mayo de 2014, p. 21. ",0,0,0,0,0,0,0
N_174,http://www.jornada.unam.mx/2014/05/16/politica/009n1pol,16/05/2014,3,politica,Viernes,Web,,protesta | movilización | mitin | manifestación | marcha,Marchan miles de profesores en el país; repudian la reforma educativa. ,Chiapas | Chihuahua | Guanajuato | Guerrero | Jalisco | Estado de México | Oaxaca | Querétaro | Sinaloa | Tlaxcala | ,De los corresponsales. ,,"Viernes 16 de mayo de 2014, p. 9. ",0,1,0,0,0,0,1
N_175,http://www.jornada.unam.mx/2014/05/22/politica/017n1pol,22/05/2014,1,politica,Jueves,Web,,manifestación | caravana,Choles y tzotziles rechazan agresiones al EZLN. ,Chiapas | ,Hermann Bellinghausen. ,,"Jueves 22 de mayo de 2014, p. 17. ",0,0,1,0,0,0,0
N_176,http://www.jornada.unam.mx/2014/05/28/politica/011n2pol,28/05/2014,1,politica,Miércoles,Web,,movilización | mitin | manifestación | en_demanda,Exigen labriegos diálogo verdadero en las modificaciones para el campo. ,Hidalgo | ,Matilde Pérez U.. ,,"Miércoles 28 de mayo de 2014, p. 11. ",0,0,0,1,0,0,0
N_177,http://www.jornada.unam.mx/2014/06/02/politica/019n1pol,02/06/2014,1,politica,Lunes,Web,,plantón | lanzamiento_proyectiles | caravana,Avalan en asamblea irregular cambio de uso de suelo en Atenco. ,Ciudad de México | ,Javier Salinas Cesáreo. ,http://www.jornada.com.mx//2014/06/02/fotos/019n1pol-1.jpg,"Lunes 2 de junio de 2014, p. 19. ",0,0,0,1,0,0,0
N_178,http://www.jornada.unam.mx/2014/06/05/estados/029n1est,05/06/2014,1,estados,Jueves,Web,,campamento | manifestación | huelga de hambre | marcha | mitin | en_demanda | huelga,Apoyan más de 60 sindicatos a los huelguistas de la Ucol. ,Colima | ,Juan Carlos Flores y Javier Valdez. ,http://www.jornada.com.mx//2014/06/05/fotos/029n1est-1.jpg,"Jueves 5 de junio de 2014, p. 29. ",0,0,0,0,0,0,0
N_179,http://www.jornada.unam.mx/2014/06/05/politica/015n1pol,05/06/2014,2,politica,Jueves,Web,,lanzamiento_proyectiles | bloqueo | manifestación | en_demanda | marcha,Demandan jubilados de Mexicana un espacio en el comité técnico del MRO. ,Guerrero | Hidalgo | Estado de México | ,Carolina Gómez y César Arellano. ,,"Jueves 5 de junio de 2014, p. 15. ",0,0,0,0,0,0,0
N_180,http://www.jornada.unam.mx/2014/06/11/estados/030n1est,11/06/2014,1,estados,Miércoles,Web,,manifestación,Sólo ocho estados han aprobado la reforma política. ,Nuevo León | ,De los corresponsales. ,http://www.jornada.com.mx//2014/06/11/fotos/030n1est-1.jpg,"Miércoles 11 de junio de 2014, p. 30. ",0,0,0,0,0,0,0
N_181,http://www.jornada.unam.mx/2014/06/26/estados/030n1est,26/06/2014,1,estados,Jueves,Web,,mitin | manifestación | en_demanda | caravana,Recorren el Edomex en demanda de justicia para desaparecidas y víctimas de feminicidio. ,Estado de México | ,Javier Salinas Cesáreo. ,http://www.jornada.com.mx//2014/06/26/fotos/030n1est-1.jpg,"Jueves 26 de junio de 2014, p. 30. ",0,0,0,0,0,0,0
N_182,http://www.jornada.unam.mx/2014/07/09/estados/033n1est,09/07/2014,2,estados,Miércoles,Web,,mitin | protesta | manifestación | marcha,Exigen frenar megaproyectos de CFE y liberar a opositores presos. ,Morelos | ,De la Redacción. ,http://www.jornada.com.mx//2014/07/09/fotos/033n1est-1.jpg,"Miércoles 9 de julio de 2014, p. 33. ",0,0,1,1,0,0,0
N_183,http://www.jornada.unam.mx/2014/07/15/estados/030n2est,15/07/2014,1,estados,Martes,Web,,manifestación | bloqueo,Transportistas bloquean la carretera Peñón-Texcoco; exigen participar en proyecto de Conagua. ,Estado de México | ,Javier Salinas Cesáreo. ,,"Martes 15 de julio de 2014, p. 30. ",0,0,0,1,0,0,0
N_184,http://www.jornada.unam.mx/2014/07/24/politica/008n1pol,24/07/2014,2,politica,Jueves,Web,,movilización | bloqueo | marcha,"La reforma energética, estocada final al agro y la economía, denuncian campesinos. ",Ciudad de México | ,"Carlos García, Rubicela Morelos, Elio Henríquez y Alfredo Valadez. ",http://www.jornada.com.mx//2014/07/24/fotos/008n1pol-1.jpg,"Jueves 24 de julio de 2014, p. 8. ",0,0,1,1,0,0,0
N_185,http://www.jornada.unam.mx/2014/07/26/politica/016n3pol,26/07/2014,1,politica,Sábado,Web,,mitin | movilización | manifestación,Se manifiestan activistas en favor de la independencia de Puerto Rico. ,,Georgina Saldierna. ,,"Sábado 26 de julio de 2014, p. 16. ",0,0,0,0,0,0,0
N_186,http://www.jornada.unam.mx/2014/07/26/politica/017n1pol,26/07/2014,1,politica,Sábado,Web,,plantón | manifestación | toma_de_edificios/casetas,Maestros toman sedes de SCT y Sedesol en Oaxaca en apoyo a radios comunitarias. ,Oaxaca | ,Jorge A. Pérez Alfonso. ,,"Sábado 26 de julio de 2014, p. 17. ",0,0,1,0,1,0,0
N_187,http://www.jornada.unam.mx/2014/07/30/politica/019n2pol,30/07/2014,1,politica,Miércoles,Web,,marcha | mitin | manifestación | en_demanda,Manifestantes exigen frenar la agresión israelí en Gaza. ,,De la Redacción. ,,"Miércoles 30 de julio de 2014, p. 19. ",0,0,0,0,0,0,0
N_188,http://www.jornada.unam.mx/2014/08/11/estados/031n1est,11/08/2014,1,estados,Lunes,Web,,movilización | manifestación | marcha,Minimiza el gobierno de Moreno Valle manifestación en su contra. ,Puebla | ,Martín Hernández Alcántara. ,,"Lunes 11 de agosto de 2014, p. 31. ",0,0,0,0,0,0,0
N_189,http://www.jornada.unam.mx/2014/08/13/politica/023n1pol,13/08/2014,2,politica,Miércoles,Web,,protesta | plantón | movilización | en_demanda | marcha,Protestan campesinos por leyes secundarias de la reforma energética. ,,Carolina Gómez Mena. ,http://www.jornada.com.mx//2014/08/13/fotos/023n1pol-1.jpg,"Miércoles 13 de agosto de 2014, p. 23. ",0,0,0,1,0,0,0
N_190,http://www.jornada.unam.mx/2014/08/18/politica/013n2pol,18/08/2014,1,politica,Lunes,Web,,manifestación,Realizan manifestaciones solidarias con Palestina y el cese de bombardeos. ,Guanajuato | Jalisco | Morelos | Veracruz | ,Víctor Ballinas. ,,"Lunes 18 de agosto de 2014, p. 13. ",0,0,0,0,0,0,0
N_191,http://www.jornada.unam.mx/2014/08/19/sociedad/035n1soc,19/08/2014,1,sociedad,Martes,Web,,protesta | manifestación | movilización | en_demanda,"Dictan auto de formal prisión a ex lideresa de la sección 15 del SNTE, en Hidalgo. ",Hidalgo | ,Aldo Falcón y Antonio Heras. ,,"Martes 19 de agosto de 2014, p. 35. ",0,0,0,0,1,0,0
N_192,http://www.jornada.unam.mx/2014/08/31/politica/003n2pol,31/08/2014,1,politica,Domingo,Web,,movilización | en_demanda | manifestación | marcha,Marchan en la capital para exigir que se investiguen todos los casos. ,Ciudad de México | ,Fernando Camacho Servín. ,http://www.jornada.com.mx//2014/08/31/fotos/003n2pol-1.jpg,"Domingo 31 de agosto de 2014, p. 3. ",0,0,0,0,0,0,0
N_193,http://www.jornada.unam.mx/2014/09/02/politica/008n1pol,02/09/2014,1,politica,Martes,Web,,plantón | manifestación | toma_de_edificios/casetas | bloqueo | protesta | marcha | mitin | en_demanda | caravana,Protestas en al menos tres estados contra las reformas estructurales y el Informe de Peña. ,Guerrero | Jalisco | Oaxaca | ,De los corresponsales. ,,"Martes 2 de septiembre de 2014, p. 8. ",0,0,1,0,1,0,0
N_194,http://www.jornada.unam.mx/2014/09/11/opinion/020n2pol,11/09/2014,1,politica,Jueves,Web,,manifestación,Acuerdan productores y SE diálogo sobre proyectos. ,,Matilde Pérez U.. ,,"Jueves 11 de septiembre de 2014, p. 20. ",0,0,0,1,0,0,0
N_195,http://www.jornada.unam.mx/2014/09/19/estados/041n1est,19/09/2014,1,estados,Viernes,Web,,movilización | en_demanda | manifestación | marcha,Quinta marcha para demandar la renuncia de Rafael Moreno Valle. ,Puebla | ,Mónica Camacho. ,http://www.jornada.com.mx//2014/09/19/fotos/041n1est-1.jpg,"Viernes 19 de septiembre de 2014, p. 41. ",0,0,0,0,0,0,0
N_196,http://www.jornada.unam.mx/2014/09/30/politica/005n1pol,30/09/2014,1,politica,Martes,Web,,mitin | manifestación | paro de labores | en_demanda | marcha,Miles demandan en Chilpancingo juicio político al gobernador Aguirre Rivero. ,Guerrero | ,"Sergio Ocampo, Héctor Briseño y Rubicela Morelos. ",http://www.jornada.com.mx//2014/09/30/fotos/005n1pol-1.jpg,"Martes 30 de septiembre de 2014, p. 5. ",1,0,0,1,0,1,0
N_197,http://www.jornada.unam.mx/2014/10/03/politica/003n1pol,03/10/2014,1,politica,Viernes,Web,,plantón | manifestación | bloqueo | toma_de_edificios/casetas | movilización | marcha | en_demanda,Megamarcha en Chilpancingo en demanda de hallar a normalistas. ,Guerrero | ,"Sergio Ocampo, Alfredo Valadez y Ernesto Martínez. ",http://www.jornada.com.mx//2014/10/03/fotos/003n1pol-1.jpg,"Viernes 3 de octubre de 2014, p. 3. ",1,0,0,1,0,1,0
N_198,http://www.jornada.unam.mx/2014/10/03/politica/007n1pol,03/10/2014,1,politica,Viernes,Web,,manifestación | lanzamiento_proyectiles | movilización | marcha | mitin | en_demanda | huelga,Destacan en la marcha del 2 de octubre el ejemplo de lucha de Álvarez Garín. ,Ciudad de México | Guerrero | Sonora | ,"Laura Poy, Emir Olivares y Arturo Sánchez. ",http://www.jornada.com.mx//2014/10/03/fotos/007n1pol-1.jpg,"Viernes 3 de octubre de 2014, p. 7. ",1,0,0,0,0,0,0
N_199,http://www.jornada.unam.mx/2014/10/03/politica/008n1pol,03/10/2014,2,politica,Viernes,Web,,movilización | lanzamiento_proyectiles | manifestación | marcha,En estados exigen castigar a culpables de asesinatos y desapariciones de normalistas. ,Ciudad de México | Jalisco | ,De los corresponsales. ,http://www.jornada.com.mx//2014/10/03/fotos/008n1pol-1.jpg,"Viernes 3 de octubre de 2014, p. 8. ",1,0,1,0,0,1,0
N_200,http://www.jornada.unam.mx/2014/10/06/estados/036n1est,06/10/2014,1,estados,Lunes,Web,,movilización | manifestación | lanzamiento_proyectiles | en_demanda | marcha,Demandan una consulta sobre proyectos eólicos en Juchitán. ,Oaxaca | ,Diana Manzo. ,http://www.jornada.com.mx//2014/10/06/fotos/036n1est-1.jpg,"Lunes 6 de octubre de 2014, p. 36. ",0,0,0,0,0,0,0
N_201,http://www.jornada.unam.mx/2014/10/08/politica/021n1pol,08/10/2014,2,politica,Miércoles,Web,,protesta | en_demanda,Siguen en el DF protestas de grupos campesinos. ,Chiapas | Ciudad de México | Tabasco | ,Angélica Enciso L.. ,,"Miércoles 8 de octubre de 2014, p. 21. ",0,0,0,1,0,0,0
N_202,http://www.jornada.unam.mx/2014/10/09/politica/003n1pol,09/10/2014,1,politica,Jueves,Web,,movilización | manifestación | mitin | en_demanda | marcha,Miles exigen la aparición de los normalistas y la salida de Aguirre. ,Guerrero | ,Laura Poy y Alma E. Muñoz. ,,"Jueves 9 de octubre de 2014, p. 3. ",1,0,1,0,0,1,0
N_203,http://www.jornada.unam.mx/2014/10/11/politica/011n1pol,11/10/2014,1,politica,Sábado,Web,,mitin | paro de labores | bloqueo,"Maestros, ejidatarios y la IP piden la salida de Aguirre. ",Guerrero | ,Sergio Ocampo Arista. ,http://www.jornada.com.mx//2014/10/11/fotos/011n1pol-1.jpg,"Sábado 11 de octubre de 2014, p. 11. ",1,0,0,0,0,1,0
