Id,C1x1FechaPeriodico,fuente,num_reportajes,C1x2FechaEvento,C1x3EPLargo[Si],id_EPLargo,Duración (en días),dias_cobertura,C1x3x1EPLargoFInicio,C1x3x2EPLargoFTermin,Numero de Actores,Numero de Campos,C3x1CMS 1. Afectados y damnificados,C3x1CMS 2. Campesinos,C3x1CMS 3. Justicia,C3x1CMS 4. Democracia electoral,C3x1CMS 5. Consumo,C3x1CMS 6. Contra_la_Privatización,C3x1CMS 7. Derechos_humanos,C3x1CMS 9. Desempleo,C3x1CMS 11. Ecologista,C3x1CMS 14. Sindicalismo privado,C3x1CMS 15. Sindicalismo público,C3x1CMS 16. Estudiantil,C3x1CMS 17. Religioso,C3x1CMS 18. Indígenista,C3x1CMS 19. Jubilados,C3x1CMS 20. LGBTTI,C3x1CMS 21. Feminismo,C3x1CMS 23. Obreros_sindicalizados,C3x1CMS 26. Pobladores_urbanos,C3x1CMS 24. Opositores_a_reformas_estructurales,C3x1CMS 25. Convergencia_de_OMS,C3x1CMS 27. Trabajadores_asalariados,Numero de Demandas,Ayotzinapa,Reforma educativa,C6x1LugarEstado,C6x2Municipio,C6x3Lugar,Geolocalización,exactitud,C7LugarAgravio[Local],C7x1AgravioNOlocal,C7x1x1NolocalEstado,C8AlcanceT,C9TipoRepertorio,Numero de Repertorios,C9x1RPp 1. Acciones artísticas y simbólicas,C9x1RPp 2. Acciones dramáticas en tono de comedia,C9x1RPp 3. Acciones dramáticas en tono de tragedia,C9x1RPp 4. Bloqueo,C9x1RPp 5. Boicot,C9x1RPp 6. Brigadeo,C9x1RPp 7. Cadena Humana,C9x1RPp 8. Campamento,C9x1RPp 9. Caravana,C9x1RPp 10. Ciberactivismo,C9x1RPp 11. Cierre de negocios,C9x1RPp 12. Desnudos,C9x1RPp 13. Desobediencia civil,C9x1RPp 14. Hackeo,C9x1RPp 16. Huelga de hambre,C9x1RPp 15. Huelga,C9x1RPp 18. Marcha,C9x1RPp 19. Marcha conmemorativa,C9x1RPp 20. Mitin,C9x1RPp 21. Paro de labores,C9x1RPp 22. Plantón,C9x1RPp 17. Indeterminado,C9x1RPp 23. Retención pacífica devehículos,C9x1RPp 24. Rodada,C9x1RPp 25. Toma de casetas,C9x1RPp 26. Toma de instalaciones,C9x1RPp 27. Otro,C9x2RPv 1. Agresiones contra civiles,C9x2RPv 2. Agresiones contra uniformados,C9x2RPv 3. Ataques a civiles,C9x2RPv 4. Ataques a uniformados,C9x2RPv 5. Autoagresiones,C9x2RPv 6. Destrucción de bienes de los partidos políticos,C9x2RPv 7. Destrucción de bienes privados,C9x2RPv 8. Destrucción de bienes públicos,C9x2RPv 9. Destrucción de infraestructura,C9x2RPv 10. Disparos contra civiles,C9x2RPv 11. Disparos contra uniformados,C9x2RPv 12. Exhibición de armas blancas,C9x2RPv 13. Exhibición de armas de fuego,C9x2RPv 15. Petardos y molotov contra civiles,C9x2RPv 16. Petardos y molotov contra uniformados,C9x2RPv 17. Proyectiles contra civiles,C9x2RPv 18. Proyectiles contra uniformados,C9x2RPv 19. Motines,C9x2RPv 14. Indeterminado,C9x2RPv 20. Retención de civiles,C9x2RPv 21. Retención de funcionarios,C9x2RPv 22. Retención de uniformados,C9x2RPv 23. Retención violenta de vehículos,C9x2RPv 24. Toma u ocupación violenta,C9x2RPv 25. Otro,C10 Se abrió interlocución,C10 Se atendieron demandas,C10 Se atendieron demandas parcialmente,C10 Intervino fuerza pública,C10 Violencia de no uniformados,C10 Bloqueos,C10 Encapsulamientos,C10 Desalojos (con o sin violencia),C10 Agresiones de parte de uniformados,C10x1x1TipoViolUnif,C10x1x2 Gas lacrimógeno y/o pimienta,C10x1x2 Balas de goma,C10x1x2 Disparos,C10x1x2 Toletazos,C10x1x2 Otros,C10x1x3 ¿Hubo Protestantes detenidos?,C10x1x3 ¿Hubo Uniformados detenidos?,C10x1x3 ¿Hubo Transeúntes detenidos?,C10x1x3 ¿Hubo Protestantes retenidos contra su voluntad?,C10x1x3 ¿Hubo Uniformados retenidos contra su voluntad?,C10x1x3 ¿Hubo Transeúntes retenidos contra su voluntad?,C10x1x3 ¿Hubo Protestantes heridos?,C10x1x3 ¿Hubo Uniformados heridos?,C10x1x3 ¿Hubo Transeúntes heridos?,C10x1x3 ¿Hubo Protestantes muertos?,C10x1x3 ¿Hubo Uniformados muertos?,C10x1x3 ¿Hubo Transeúntes muertos?,C10x1x4DestruccionB[BPub],C10x1x4DestruccionB[BPri]
C-359,15/05/2015,http://www.jornada.unam.mx/2015/05/15/politica/012n1pol,1,14/05/2015,No,,1,1,,,2,6,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,Oaxaca,Matías Romero,Plaza Municipal,"16.8795506,-95.0441957,68m",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-360,16/05/2015,http://www.jornada.unam.mx/2015/05/16/politica/006n3pol,1,15/05/2015,No,,1,1,,,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Ciudad de México,Cuauhtémoc,Eje Central Lázaro Cárdenas,"19.4342656,-99.1430653,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-361,20/05/2015,http://www.jornada.unam.mx/2015/05/20/sociedad/038n3soc,1,19/05/2015,Sí,L_08,890,3,13/09/2013,19/02/2016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Ciudad de México,Cuauhtémoc,Bolsa Mexicana de Valores,"19.4295494,-99.1665723,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-362,22/05/2015,http://www.jornada.unam.mx/2015/05/22/estados/034n1est,1,21/05/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Morelos,Cuernavaca,Universidad Autónoma del Estado de Morelos,"18.9822113,-99.2395748,17z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-363,27/05/2015,http://www.jornada.unam.mx/2015/05/27/politica/010n1pol,1,26/05/2015,No,,1,1,,,3,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Morelos,Cuernavaca,Glorieta de Emiliano Zapata,"18.9652743,-99.2469885,21z",sí,No,Asuntos de otro estado/municipio,Guerrero,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-364,27/05/2015,http://www.jornada.unam.mx/2015/05/27/politica/010n1pol,1,26/05/2015,No,,1,1,,,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Oaxaca,Oaxaca de Juárez,,"17.0967302,-96.7616218,13z",municipal,No,Asuntos de otro estado/municipio,Guerrero,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-365,31/05/2015,http://www.jornada.unam.mx/2015/05/31/politica/015n1pol,1,30/05/2015,No,,1,1,,,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,Ciudad de México,Cuauhtémoc,PGR,"19.4258377,-99.1756329,21z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-366,04/06/2015,http://www.jornada.unam.mx/2015/06/04/politica/022n1pol,1,03/06/2015,Sí,L_18,2,1,02/06/2015,03/06/2015,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Ciudad de México,Benito Juárez,SAGARPA,"19.3731869,-99.1625543,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-367,05/06/2015,http://www.jornada.unam.mx/2015/06/05/politica/007n1pol,1,04/06/2015,No,,1,1,,,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Zacatecas,Zacatecas,INE,"22.7710219,-102.6094657,17z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-368,06/06/2015,http://www.jornada.unam.mx/2015/06/06/politica/006n1pol | http://www.jornada.unam.mx/2015/06/06/politica/004n1pol,2,05/06/2015,No,,1,1,,,2,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,Guerrero,Tlapa de Comonfort,Gasolinera a la salida de Tlapa,"17.5560533,-98.5510226,21z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,1,0,1,0,0,1,Proporcional,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
C-369,07/06/2015,http://www.jornada.unam.mx/2015/06/07/politica/006n1pol,1,06/06/2015,No,,1,1,,,2,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,Guerrero,Tixtla de Guerrero,Carretera Tixtla-Apango,"17.5978357,-99.3846361,17z",sí,No,Asuntos nacionales,,Local,Pacífico y Violento,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-370,09/06/2015,http://www.jornada.unam.mx/2015/06/09/estados/033n6est,1,08/06/2015,No,,1,1,,,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Hidalgo,Pachuca de Soto,Palacio de Gobierno,"20.1224497,-98.7390169,17z",sí,Sí,,,Local,Pacífico,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-371,13/06/2015,http://www.jornada.unam.mx/2015/06/13/politica/010n1pol,1,12/06/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,1,Guerrero,Chilpancingo de los Bravo,Congreso,"17.5347257,-99.4991612,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-372,16/06/2015,http://www.jornada.unam.mx/2015/06/16/sociedad/033n2soc,1,15/06/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-373,25/06/2015,http://www.jornada.unam.mx/2015/06/25/politica/005n1pol,1,24/06/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Morelos,Cuernavaca,centro,"18.9213585,-99.243441,15z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-374,25/06/2015,http://www.jornada.unam.mx/2015/06/25/politica/005n1pol,1,24/06/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Sonora,Hermosillo,,"29.082287,-111.0590266,12z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-375,27/06/2015,http://www.jornada.unam.mx/2015/06/27/politica/005n2pol,1,26/06/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Guerrero,Tixtla de Guerrero,Palacio Municipal,"17.5668034,-99.4004781,17z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-376,03/07/2015,http://www.jornada.unam.mx/2015/07/03/politica/013n1pol,1,02/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Guerrero,Acapulco de Juárez,Centro Internacional Acapulco,"16.8543002,-99.85415,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-377,03/07/2015,http://www.jornada.unam.mx/2015/07/03/politica/013n1pol,1,02/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Sinaloa,Concordia,,"23.2879916,-106.073393,15z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-378,03/07/2015,http://www.jornada.unam.mx/2015/07/03/politica/013n1pol,1,02/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Sinaloa,Rosario,,"23.0898269,-105.9658092,11z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-379,03/07/2015,http://www.jornada.unam.mx/2015/07/03/politica/013n1pol,1,02/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Sinaloa,Escuinapa,,"22.7150557,-105.8563949,11z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-380,03/07/2015,http://www.jornada.unam.mx/2015/07/03/politica/013n1pol,1,02/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Sinaloa,Mazatlán,,"23.2468188,-106.4572966,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-381,08/07/2015,http://www.jornada.unam.mx/2015/07/08/politica/012n1pol,1,07/07/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,Guerrero,Tlapa de Comonfort,Zócalo,"17.5472537,-98.5821894,21z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-382,16/07/2015,http://www.jornada.unam.mx/2015/07/16/politica/012n1pol,1,15/07/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,Nayarit,Tepic,,"21.501062,-104.9119241,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-383,16/07/2015,http://www.jornada.unam.mx/2015/07/16/politica/012n1pol,1,15/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Nuevo León,Monterrey,,"25.6490376,-100.4431801",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-384,23/07/2015,http://www.jornada.unam.mx/2015/07/23/politica/013n2pol,1,22/07/2015,No,,1,1,,,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Ciudad de México,Miguel Hidalgo,Oficinas de Grupo México,"19.4292839,-99.2030048,21z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-385,23/07/2015,http://www.jornada.unam.mx/2015/07/23/politica/004n2pol,1,22/07/2015,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Coahuila,Saltillo,Blvd. Francisco Coss,"25.4341102,-101.0026486,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-386,25/07/2015,http://www.jornada.unam.mx/2015/07/25/politica/011n2pol,1,24/07/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Michoacán,Morelia,Centro histórico de Morelia,"19.7033957,-101.1962703,16z",sí,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-387,26/07/2015,http://www.jornada.unam.mx/2015/07/26/estados/024n1est,1,25/07/2015,Sí,L_19,123,1,25/03/2015,25/07/2015,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Sonora,Cananea,Los Patos,"31.0365588,-110.1864296,20z",sí,Sí,,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,1,Brutal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-388,27/07/2015,http://www.jornada.unam.mx/2015/07/27/estados/027n1est,1,26/07/2015,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,Chihuahua,Juárez,,"31.6540214,-106.5189753,12z",municipal,Sí,,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-389,27/07/2015,http://www.jornada.unam.mx/2015/07/27/politica/005n1pol,1,26/07/2015,No,,1,1,,,5,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Morelos,Cuernavaca,Zócalo,"18.9218001,-99.2364764,17z",sí,No,Asuntos de otro estado/municipio,Guerrero,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-390,28/07/2015,http://www.jornada.unam.mx/2015/07/28/politica/005n1pol,1,27/07/2015,No,,1,1,,,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Oaxaca,Oaxaca de Juárez,,"17.0967302,-96.7616218,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-391,01/08/2015,http://www.jornada.unam.mx/2015/08/01/sociedad/030n2soc,1,31/07/2015,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Zacatecas,Zacatecas,Centro histórico,"22.7714771,-102.5823978,15z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-392,01/08/2015,http://www.jornada.unam.mx/2015/08/01/sociedad/030n1soc,1,31/07/2015,No,,1,1,,,5,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,3,0,0,Ciudad de México,Álvaro Obregón,Instalaciones centrales del IMSS,"19.4232306,-99.1736921,19z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
